Symbol,Date,Open,High,Low,Adj Close,Volume
TSLA,15/07/2016,222.520004,222.75,219.639999,220.399994,2234200
TSLA,14/07/2016,223.119995,224.940002,221.050003,221.529999,2675800
TSLA,13/07/2016,225.5,225.589996,220.289993,222.529999,3567100
TSLA,12/07/2016,224.100006,227.5,223.220001,224.649994,4571300
TSLA,11/07/2016,219.960007,226.779999,219.509995,224.779999,5429800
TSLA,08/07/2016,217.800003,219.809998,214.5,216.779999,4074800
TSLA,07/07/2016,213.100006,218.119995,213.009995,215.940002,3612000
TSLA,06/07/2016,210.0,215.229996,209.0,214.440002,4919900
TSLA,05/07/2016,209.729996,214.539993,208.0,213.979996,5175300
TSLA,01/07/2016,206.139999,218.240005,206.0,216.5,5400000
TSLA,30/06/2016,212.970001,213.5,209.020004,212.279999,4843100
TSLA,29/06/2016,205.130005,211.779999,203.0,210.190002,5994900
TSLA,28/06/2016,201.889999,204.050003,199.410004,201.789993,6212400
TSLA,27/06/2016,190.860001,198.809998,187.869995,198.550003,7205400
TSLA,24/06/2016,190.050003,195.119995,189.729996,193.149994,7026500
TSLA,23/06/2016,195.690002,197.550003,192.130005,196.399994,10130700
TSLA,22/06/2016,199.470001,205.949997,195.75,196.660004,23742400
TSLA,21/06/2016,220.679993,222.570007,218.809998,219.610001,4529000
TSLA,20/06/2016,219.5,223.75,218.229996,219.699997,3555500
TSLA,17/06/2016,217.809998,219.990005,214.5,215.470001,3112600
TSLA,16/06/2016,217.419998,218.039993,213.5,217.929993,2440300
TSLA,15/06/2016,216.949997,221.899994,215.130005,217.699997,2908500
TSLA,14/06/2016,218.880005,222.199997,212.529999,214.960007,3580200
TSLA,13/06/2016,219.5,225.770004,217.660004,217.869995,4193000
TSLA,10/06/2016,227.389999,227.970001,218.419998,218.789993,6026600
TSLA,09/06/2016,234.979996,235.330002,227.059998,229.360001,4492100
TSLA,08/06/2016,233.800003,240.850006,232.610001,235.520004,5972000
TSLA,07/06/2016,222.240005,234.440002,221.520004,232.339996,6213600
TSLA,06/06/2016,218.0,220.899994,215.449997,220.679993,2249500
TSLA,03/06/2016,220.0,221.940002,218.009995,218.990005,2229000
TSLA,02/06/2016,219.589996,219.910004,217.110001,218.960007,2032800
TSLA,01/06/2016,221.479996,222.399994,216.889999,219.559998,2982700
TSLA,31/05/2016,223.039993,224.75,221.5,223.229996,2789000
TSLA,27/05/2016,224.990005,225.929993,220.75,223.039993,3650300
TSLA,26/05/2016,220.5,225.259995,219.050003,225.119995,4072400
TSLA,25/05/2016,217.910004,221.360001,216.509995,219.580002,3126800
TSLA,24/05/2016,216.600006,218.740005,215.179993,217.910004,3013800
TSLA,23/05/2016,219.869995,222.600006,215.860001,216.220001,5102500
TSLA,20/05/2016,216.990005,220.550003,216.350006,220.279999,9007100
TSLA,19/05/2016,213.619995,216.789993,207.300003,215.210007,6866300
TSLA,18/05/2016,209.149994,215.309998,207.75,211.169998,5617500
TSLA,17/05/2016,209.050003,209.820007,204.020004,204.660004,2843600
TSLA,16/05/2016,208.149994,213.149994,207.919998,208.289993,2949400
TSLA,13/05/2016,207.779999,211.199997,206.699997,207.610001,2822800
TSLA,12/05/2016,211.440002,211.669998,203.660004,207.279999,3650500
TSLA,11/05/2016,207.589996,215.479996,206.050003,208.960007,5161900
TSLA,10/05/2016,207.550003,209.470001,205.0,208.690002,4070600
TSLA,09/05/2016,215.720001,216.149994,206.800003,208.919998,4776400
TSLA,06/05/2016,210.869995,216.369995,208.110001,214.929993,5685200
TSLA,05/05/2016,228.460007,228.639999,209.789993,211.529999,11254800
TSLA,04/05/2016,230.289993,234.460007,220.399994,222.559998,8262500
TSLA,03/05/2016,237.360001,238.910004,231.619995,232.320007,4302200
TSLA,02/05/2016,241.5,243.190002,234.820007,241.800003,3843900
TSLA,29/04/2016,248.139999,248.429993,237.809998,240.759995,5413800
TSLA,28/04/2016,249.850006,253.429993,247.440002,247.710007,2519000
TSLA,27/04/2016,252.75,255.0,249.399994,251.470001,3205800
TSLA,26/04/2016,252.050003,255.729996,249.389999,253.740005,3223800
TSLA,25/04/2016,253.009995,257.380005,250.759995,251.820007,3670300
TSLA,22/04/2016,248.889999,254.0,245.710007,253.75,3786300
TSLA,21/04/2016,248.990005,250.899994,246.910004,248.289993,2783100
TSLA,20/04/2016,246.259995,253.660004,241.5,249.970001,5194100
TSLA,19/04/2016,253.119995,254.369995,241.25,247.369995,6357500
TSLA,18/04/2016,252.229996,258.309998,251.660004,253.880005,4271400
TSLA,15/04/2016,251.309998,254.600006,249.119995,254.509995,3752400
TSLA,14/04/2016,253.0,256.839996,251.050003,251.860001,4132200
TSLA,13/04/2016,248.509995,255.5,247.330002,254.529999,4925600
TSLA,12/04/2016,249.5,251.800003,243.630005,247.820007,5763200
TSLA,11/04/2016,251.0,258.98999,245.300003,249.919998,9161700
TSLA,08/04/2016,260.5,260.820007,248.020004,250.070007,7363900
TSLA,07/04/2016,266.450012,269.339996,254.509995,257.200012,8856200
TSLA,06/04/2016,253.970001,267.73999,253.449997,265.420013,11705500
TSLA,05/04/2016,240.5,256.559998,240.0,255.470001,9948700
TSLA,04/04/2016,249.119995,252.119995,243.639999,246.990005,13475300
TSLA,01/04/2016,244.830002,247.899994,233.25,237.589996,15997500
TSLA,31/03/2016,229.339996,237.419998,225.009995,229.770004,8012900
TSLA,30/03/2016,235.089996,235.5,226.5,226.889999,4033000
TSLA,29/03/2016,229.889999,232.380005,225.330002,230.130005,4014300
TSLA,28/03/2016,231.610001,234.809998,225.0,230.259995,3925700
TSLA,24/03/2016,215.779999,228.889999,215.0,227.75,4960900
TSLA,23/03/2016,232.369995,234.729996,222.029999,222.580002,4948800
TSLA,22/03/2016,237.210007,238.990005,232.559998,234.240005,4316000
TSLA,21/03/2016,235.339996,239.880005,235.0,238.320007,5307800
TSLA,18/03/2016,229.100006,234.479996,228.059998,232.740005,4711800
TSLA,17/03/2016,221.470001,228.5,220.0,226.380005,3782900
TSLA,16/03/2016,218.0,222.580002,217.020004,221.929993,3516700
TSLA,15/03/2016,214.270004,218.970001,211.5,218.339996,3180500
TSLA,14/03/2016,212.649994,216.720001,210.639999,215.149994,4065700
TSLA,11/03/2016,207.929993,209.419998,205.330002,207.5,3343100
TSLA,10/03/2016,210.0,213.289993,200.669998,205.179993,5192500
TSLA,09/03/2016,204.520004,209.369995,202.789993,208.720001,3208600
TSLA,08/03/2016,203.5,207.5,202.199997,202.600006,4178700
TSLA,07/03/2016,197.679993,209.699997,197.399994,205.289993,5329400
TSLA,04/03/2016,198.0,204.029999,197.5,201.039993,6489100
TSLA,03/03/2016,188.279999,197.419998,184.220001,195.740005,4829000
TSLA,02/03/2016,183.729996,188.520004,181.5,188.339996,4862400
TSLA,01/03/2016,194.25,195.949997,182.699997,186.350006,6712200
TSLA,29/02/2016,192.399994,196.350006,189.220001,191.929993,4499000
TSLA,26/02/2016,188.699997,192.0,185.0,190.339996,6065100
TSLA,25/02/2016,178.649994,188.520004,175.199997,187.429993,5750700
TSLA,24/02/2016,172.75,179.5,167.839996,179.0,5395600
TSLA,23/02/2016,176.160004,181.729996,173.679993,177.210007,5984400
TSLA,22/02/2016,170.119995,178.910004,169.850006,177.740005,5060100
TSLA,19/02/2016,163.660004,167.490005,162.5,166.580002,2959400
TSLA,18/02/2016,172.419998,172.949997,164.770004,166.770004,3887600
TSLA,17/02/2016,159.0,169.339996,156.679993,168.679993,5825200
TSLA,16/02/2016,158.699997,162.949997,154.110001,155.169998,5593800
TSLA,12/02/2016,155.0,157.009995,143.699997,151.039993,7235800
TSLA,11/02/2016,152.0,163.259995,147.0,150.470001,14252400
TSLA,10/02/2016,150.5,154.970001,141.740005,143.669998,10406500
TSLA,09/02/2016,142.320007,159.789993,141.050003,148.25,8651600
TSLA,08/02/2016,157.100006,157.149994,146.0,147.990005,9313000
TSLA,05/02/2016,171.300003,173.0,157.740005,162.600006,9437600
TSLA,04/02/2016,170.699997,175.979996,166.990005,175.330002,4385400
TSLA,03/02/2016,183.589996,183.940002,170.179993,173.479996,7931400
TSLA,02/02/2016,192.419998,193.119995,180.229996,182.779999,5773600
TSLA,01/02/2016,188.759995,199.520004,182.75,196.940002,5297600
TSLA,29/01/2016,189.949997,193.740005,188.080002,191.199997,2852300
TSLA,28/01/2016,190.789993,191.279999,182.410004,189.699997,4592800
TSLA,27/01/2016,192.380005,193.259995,185.770004,188.070007,3617200
TSLA,26/01/2016,196.699997,197.820007,188.880005,193.559998,4964200
TSLA,25/01/2016,200.059998,203.570007,195.880005,196.380005,2698700
TSLA,22/01/2016,204.800003,205.5,199.029999,202.550003,3124100
TSLA,21/01/2016,201.550003,203.229996,195.020004,199.970001,3166200
TSLA,20/01/2016,199.399994,201.279999,191.25,198.699997,5838600
TSLA,19/01/2016,208.710007,210.470001,200.779999,204.720001,4038700
TSLA,15/01/2016,198.970001,205.070007,197.25,204.990005,5322200
TSLA,14/01/2016,202.210007,210.0,193.380005,206.179993,6490700
TSLA,13/01/2016,212.009995,212.649994,200.0,200.309998,4126400
TSLA,12/01/2016,211.600006,213.740005,205.309998,209.970001,3091900
TSLA,11/01/2016,214.009995,214.449997,203.0,207.850006,4091400
TSLA,08/01/2016,217.860001,220.440002,210.770004,211.0,3628100
TSLA,07/01/2016,214.190002,218.440002,213.669998,215.649994,3554300
TSLA,06/01/2016,220.0,220.050003,215.979996,219.039993,3779100
TSLA,05/01/2016,226.360001,226.889999,220.0,223.429993,3186800
TSLA,04/01/2016,230.720001,231.380005,219.0,223.410004,6827100
TSLA,31/12/2015,238.509995,243.449997,238.369995,240.009995,2683200
TSLA,30/12/2015,236.600006,243.630005,235.669998,238.089996,3697900
TSLA,29/12/2015,230.059998,237.720001,229.550003,237.190002,2406300
TSLA,28/12/2015,231.490005,231.979996,225.539993,228.949997,1901300
TSLA,24/12/2015,230.559998,231.880005,228.279999,230.570007,708000
TSLA,23/12/2015,232.179993,233.449997,228.130005,229.699997,1555000
TSLA,22/12/2015,234.990005,236.550003,229.630005,229.949997,1961500
TSLA,21/12/2015,231.690002,235.830002,231.080002,232.559998,1953200
TSLA,18/12/2015,232.889999,235.899994,229.289993,230.460007,3014200
TSLA,17/12/2015,233.940002,237.759995,229.809998,233.389999,3298600
TSLA,16/12/2015,222.100006,234.880005,220.729996,234.509995,5104300
TSLA,15/12/2015,221.820007,222.220001,218.0,221.089996,2244400
TSLA,14/12/2015,217.509995,220.919998,214.869995,218.580002,2827100
TSLA,11/12/2015,225.240005,225.75,216.639999,217.020004,3268700
TSLA,10/12/2015,224.710007,228.490005,223.639999,227.070007,2067000
TSLA,09/12/2015,226.699997,227.5,220.720001,224.520004,3057800
TSLA,08/12/2015,227.520004,228.800003,224.199997,226.720001,2687600
TSLA,07/12/2015,227.699997,235.630005,226.149994,231.130005,3144200
TSLA,04/12/2015,232.460007,233.270004,227.660004,230.380005,2573600
TSLA,03/12/2015,235.479996,237.449997,230.0,232.710007,2939600
TSLA,02/12/2015,237.0,238.600006,231.229996,231.990005,2981500
TSLA,01/12/2015,231.059998,238.0,231.050003,237.190002,3734000
TSLA,30/11/2015,231.789993,234.279999,229.080002,230.259995,2659800
TSLA,27/11/2015,231.059998,232.25,227.009995,231.610001,1949400
TSLA,25/11/2015,221.339996,230.830002,220.380005,229.639999,3990800
TSLA,24/11/2015,215.369995,221.0,215.0,218.25,2480300
TSLA,23/11/2015,217.350006,219.179993,214.679993,217.75,2526200
TSLA,20/11/2015,223.490005,225.0,213.580002,220.009995,4400700
TSLA,19/11/2015,220.539993,226.190002,220.300003,221.800003,2504400
TSLA,18/11/2015,214.5,221.380005,212.520004,221.070007,2811900
TSLA,17/11/2015,215.199997,216.0,211.399994,214.0,2148700
TSLA,16/11/2015,206.089996,214.979996,205.800003,214.309998,2925400
TSLA,13/11/2015,212.949997,212.990005,206.520004,207.190002,3430300
TSLA,12/11/2015,217.850006,219.0,212.660004,212.940002,2915900
TSLA,11/11/2015,217.770004,219.479996,213.630005,219.080002,3347800
TSLA,10/11/2015,223.479996,223.699997,216.080002,216.5,4617000
TSLA,09/11/2015,232.990005,232.990005,224.309998,225.330002,3850900
TSLA,06/11/2015,230.699997,233.360001,229.5,232.360001,2445300
TSLA,05/11/2015,230.580002,234.580002,229.190002,231.770004,4496800
TSLA,04/11/2015,227.0,232.740005,225.199997,231.630005,12726400
TSLA,03/11/2015,213.850006,214.440002,207.75,208.350006,8332500
TSLA,02/11/2015,208.919998,215.800003,207.220001,213.789993,3927900
TSLA,30/10/2015,210.399994,211.630005,203.889999,206.929993,4438900
TSLA,29/10/2015,211.75,213.75,210.639999,211.630005,1805000
TSLA,28/10/2015,211.309998,213.449997,208.300003,212.960007,2728600
TSLA,27/10/2015,214.839996,217.100006,207.509995,210.350006,3519400
TSLA,26/10/2015,211.380005,215.880005,210.0,215.259995,3391400
TSLA,23/10/2015,215.0,215.350006,207.690002,209.089996,4235500
TSLA,22/10/2015,211.559998,215.75,209.399994,211.720001,2825200
TSLA,21/10/2015,211.990005,214.809998,208.800003,210.089996,4151500
TSLA,20/10/2015,227.720001,228.600006,202.0,213.029999,14863300
TSLA,19/10/2015,226.5,231.149994,224.940002,228.100006,2507900
TSLA,16/10/2015,223.039993,230.479996,222.869995,227.009995,4334500
TSLA,15/10/2015,216.429993,221.729996,213.699997,221.309998,2844200
TSLA,14/10/2015,220.669998,220.949997,215.429993,216.880005,3104400
TSLA,13/10/2015,213.279999,222.520004,211.130005,219.25,5171500
TSLA,12/10/2015,222.990005,223.0,215.270004,215.580002,3836300
TSLA,09/10/2015,220.929993,224.369995,218.360001,220.690002,6158400
TSLA,08/10/2015,230.080002,230.720001,221.309998,226.720001,6133200
TSLA,07/10/2015,236.630005,237.699997,229.119995,231.960007,6814000
TSLA,06/10/2015,240.0,243.029999,235.580002,241.460007,5225200
TSLA,05/10/2015,248.839996,249.839996,244.130005,246.149994,3689900
TSLA,02/10/2015,235.600006,247.699997,234.929993,247.570007,4424000
TSLA,01/10/2015,247.509995,248.5,237.130005,239.880005,4573000
TSLA,30/09/2015,252.0,252.399994,242.339996,248.399994,4929600
TSLA,29/09/2015,250.460007,254.729996,245.460007,246.649994,3703200
TSLA,28/09/2015,257.350006,259.790009,246.610001,248.429993,4901100
TSLA,25/09/2015,266.609985,266.910004,256.149994,256.910004,3773400
TSLA,24/09/2015,259.529999,263.450012,256.209991,263.119995,3448200
TSLA,23/09/2015,261.950012,262.079987,257.579987,261.059998,2600800
TSLA,22/09/2015,259.029999,262.649994,255.869995,260.940002,3664400
TSLA,21/09/2015,263.980011,271.570007,255.800003,264.200012,6120200
TSLA,18/09/2015,257.959991,263.820007,257.5,260.619995,3763100
TSLA,17/09/2015,263.959991,265.5,260.690002,262.070007,3585800
TSLA,16/09/2015,253.039993,262.880005,252.880005,262.25,4417100
TSLA,15/09/2015,252.75,254.600006,249.5,253.570007,2933500
TSLA,14/09/2015,251.100006,254.25,249.669998,253.190002,2890900
TSLA,11/09/2015,247.639999,250.240005,244.729996,250.240005,2350800
TSLA,10/09/2015,247.229996,250.720001,245.330002,248.479996,2709000
TSLA,09/09/2015,252.050003,254.25,248.300003,248.910004,3390800
TSLA,08/09/2015,245.050003,249.160004,244.050003,248.169998,3138200
TSLA,04/09/2015,240.889999,244.089996,238.199997,241.929993,3689200
TSLA,03/09/2015,252.059998,252.080002,245.0,245.570007,4194800
TSLA,02/09/2015,245.300003,247.880005,239.779999,247.690002,4629200
TSLA,01/09/2015,240.339996,246.0,236.970001,238.630005,5454800
TSLA,31/08/2015,245.619995,254.949997,245.509995,249.059998,4700200
TSLA,28/08/2015,241.860001,251.449997,241.570007,248.479996,5513700
TSLA,27/08/2015,231.0,244.75,230.809998,242.990005,7656000
TSLA,26/08/2015,227.929993,228.0,215.509995,224.839996,4963000
TSLA,25/08/2015,230.520004,230.899994,219.119995,220.029999,4327300
TSLA,24/08/2015,202.789993,231.399994,195.0,218.869995,9581600
TSLA,21/08/2015,236.0,243.800003,230.509995,230.770004,6590200
TSLA,20/08/2015,252.059998,254.559998,241.899994,242.179993,4905800
TSLA,19/08/2015,260.329987,260.649994,255.020004,255.25,3596200
TSLA,18/08/2015,255.380005,260.950012,253.559998,260.720001,4195000
TSLA,17/08/2015,255.559998,256.589996,250.509995,254.990005,7176700
TSLA,14/08/2015,247.240005,247.929993,241.770004,243.149994,4364800
TSLA,13/08/2015,239.860001,246.479996,239.119995,242.509995,4689200
TSLA,12/08/2015,235.0,239.770004,232.740005,238.169998,3728000
TSLA,11/08/2015,237.149994,239.300003,234.440002,237.369995,4264900
TSLA,10/08/2015,238.149994,242.970001,236.050003,241.139999,4185900
TSLA,07/08/2015,243.580002,243.729996,238.389999,242.509995,5073400
TSLA,06/08/2015,249.539993,255.0,236.119995,246.130005,14623800
TSLA,05/08/2015,263.579987,271.0,260.399994,270.130005,6214300
TSLA,04/08/2015,260.01001,266.720001,258.339996,266.279999,2352500
TSLA,03/08/2015,266.290009,266.709991,257.070007,259.98999,2553500
TSLA,31/07/2015,267.600006,269.359985,265.119995,266.149994,2222600
TSLA,30/07/2015,262.690002,266.940002,262.109985,266.790009,2034600
TSLA,29/07/2015,264.269989,267.890015,262.0,263.820007,2790100
TSLA,28/07/2015,255.75,265.399994,251.839996,264.820007,3895800
TSLA,27/07/2015,262.429993,264.429993,250.789993,253.009995,4694200
TSLA,24/07/2015,267.380005,271.089996,263.920013,265.410004,2836500
TSLA,23/07/2015,269.649994,269.899994,265.269989,267.200012,2227200
TSLA,22/07/2015,261.269989,269.440002,260.859985,267.869995,3105000
TSLA,21/07/2015,270.049988,273.5,266.549988,266.769989,6108700
TSLA,20/07/2015,275.0,286.649994,272.540009,282.26001,4978500
TSLA,17/07/2015,272.5,275.540009,268.25,274.660004,5004100
TSLA,16/07/2015,264.220001,267.200012,263.160004,266.679993,1616000
TSLA,15/07/2015,266.73999,267.48999,262.079987,263.140015,2021600
TSLA,14/07/2015,262.100006,265.98999,260.51001,265.649994,1907600
TSLA,13/07/2015,262.25,262.549988,256.049988,262.160004,2960300
TSLA,10/07/2015,262.220001,263.0,257.820007,259.149994,2610900
TSLA,09/07/2015,259.079987,262.950012,256.790009,257.920013,3325100
TSLA,08/07/2015,259.320007,260.799988,254.309998,254.960007,6221100
TSLA,07/07/2015,275.0,275.200012,260.769989,267.880005,6105100
TSLA,06/07/2015,278.880005,281.690002,276.299988,279.720001,4121900
TSLA,02/07/2015,280.200012,282.450012,273.309998,280.019989,7163900
TSLA,01/07/2015,271.109985,272.619995,267.850006,269.149994,2101200
TSLA,30/06/2015,264.799988,270.920013,264.0,268.26001,3086900
TSLA,29/06/2015,261.950012,265.950012,260.700012,262.019989,3478900
TSLA,26/06/2015,268.890015,269.109985,266.0,267.089996,3838400
TSLA,25/06/2015,266.450012,271.410004,265.25,268.790009,2849200
TSLA,24/06/2015,266.980011,267.350006,263.720001,265.170013,2412300
TSLA,23/06/2015,260.320007,268.0,258.570007,267.670013,3870800
TSLA,22/06/2015,262.149994,264.399994,255.690002,259.790009,4561100
TSLA,19/06/2015,262.399994,263.799988,260.100006,262.51001,2463000
TSLA,18/06/2015,262.0,263.459991,260.019989,261.890015,2782700
TSLA,17/06/2015,252.169998,264.359985,252.020004,260.410004,5512900
TSLA,16/06/2015,250.130005,253.440002,249.100006,253.119995,1984700
TSLA,15/06/2015,249.699997,251.279999,246.009995,250.380005,2186200
TSLA,12/06/2015,250.210007,253.460007,250.210007,250.690002,1422300
TSLA,11/06/2015,253.259995,254.369995,250.429993,251.410004,2044100
TSLA,10/06/2015,251.899994,254.0,248.5,250.699997,3454500
TSLA,09/06/2015,255.399994,257.73999,254.139999,256.0,2611100
TSLA,08/06/2015,250.850006,258.75,250.309998,256.290009,5017000
TSLA,05/06/2015,246.0,249.699997,245.679993,249.139999,3022000
TSLA,04/06/2015,247.5,249.300003,245.710007,245.919998,2453600
TSLA,03/06/2015,248.199997,250.720001,247.009995,248.990005,1775500
TSLA,02/06/2015,248.919998,249.399994,246.300003,248.350006,2134800
TSLA,01/06/2015,251.410004,251.600006,247.470001,249.449997,2505100
TSLA,29/05/2015,251.0,252.869995,249.429993,250.800003,3789300
TSLA,28/05/2015,247.029999,251.800003,245.050003,251.449997,3647300
TSLA,27/05/2015,248.509995,249.5,245.550003,247.429993,3408200
TSLA,26/05/2015,247.679993,252.0,246.5,247.460007,3498700
TSLA,22/05/2015,245.380005,248.600006,245.009995,247.729996,2223100
TSLA,21/05/2015,243.029999,246.619995,242.360001,245.619995,1970600
TSLA,20/05/2015,247.130005,247.740005,241.369995,244.350006,3755600
TSLA,19/05/2015,248.429993,251.0,246.149994,247.139999,3674200
TSLA,18/05/2015,247.0,249.899994,246.0,248.75,3353200
TSLA,15/05/2015,243.929993,249.399994,242.5,248.839996,4527600
TSLA,14/05/2015,244.820007,244.889999,241.25,244.100006,2895900
TSLA,13/05/2015,247.610001,248.300003,242.25,243.179993,5440200
TSLA,12/05/2015,240.110001,246.350006,238.190002,244.740005,6363400
TSLA,11/05/2015,236.289993,242.880005,235.309998,239.490005,5672300
TSLA,08/05/2015,235.990005,238.410004,233.699997,236.610001,4668200
TSLA,07/05/2015,221.0,237.479996,220.25,236.800003,9455900
TSLA,06/05/2015,234.100006,234.470001,228.199997,230.429993,5270900
TSLA,05/05/2015,237.759995,239.5,229.130005,232.949997,5796900
TSLA,04/05/2015,228.179993,234.729996,227.110001,230.509995,4434600
TSLA,01/05/2015,229.940002,231.770004,220.410004,226.029999,5281700
TSLA,30/04/2015,230.389999,232.889999,225.169998,226.050003,3911900
TSLA,29/04/2015,230.050003,234.970001,227.630005,232.449997,3936100
TSLA,28/04/2015,234.75,235.5,228.029999,230.479996,6085400
TSLA,27/04/2015,222.559998,238.75,222.0,231.550003,11672600
TSLA,24/04/2015,220.5,220.800003,218.009995,218.429993,2427800
TSLA,23/04/2015,218.270004,221.479996,217.149994,218.600006,4411200
TSLA,22/04/2015,212.5,221.880005,211.690002,219.440002,7863000
TSLA,21/04/2015,205.800003,210.75,204.309998,209.410004,3432500
TSLA,20/04/2015,206.779999,207.850006,203.850006,205.270004,2559300
TSLA,17/04/2015,204.990005,206.880005,203.5,206.789993,2469900
TSLA,16/04/2015,207.699997,209.169998,206.289993,206.699997,1659100
TSLA,15/04/2015,207.460007,209.589996,206.600006,207.830002,1952400
TSLA,14/04/2015,208.570007,209.490005,205.5,207.460007,3026000
TSLA,13/04/2015,210.440002,213.0,209.050003,209.779999,3758200
TSLA,10/04/2015,209.850006,211.649994,209.0,210.899994,4067700
TSLA,09/04/2015,208.429993,210.369995,206.119995,210.089996,3800200
TSLA,08/04/2015,208.199997,210.899994,205.869995,207.669998,6303100
TSLA,07/04/2015,202.509995,205.059998,201.139999,203.25,4347900
TSLA,06/04/2015,198.0,207.75,197.5,203.100006,12455800
TSLA,02/04/2015,190.229996,193.229996,190.0,191.0,5010400
TSLA,01/04/2015,188.699997,192.300003,186.050003,187.589996,3794600
TSLA,31/03/2015,193.529999,193.759995,188.410004,188.770004,5026600
TSLA,30/03/2015,185.850006,192.25,181.800003,190.570007,10089500
TSLA,27/03/2015,189.070007,189.289993,181.399994,185.0,8604900
TSLA,26/03/2015,193.919998,194.789993,189.699997,190.410004,4128000
TSLA,25/03/2015,198.270004,198.589996,192.699997,194.300003,5730400
TSLA,24/03/2015,201.580002,203.789993,199.75,201.720001,3649900
TSLA,23/03/2015,198.5,200.5,197.470001,199.630005,2631600
TSLA,20/03/2015,197.449997,198.990005,195.619995,198.080002,4269500
TSLA,19/03/2015,202.0,204.589996,194.529999,195.649994,8475200
TSLA,18/03/2015,194.960007,200.880005,193.110001,200.710007,4820900
TSLA,17/03/2015,195.429993,198.710007,193.940002,194.729996,4894100
TSLA,16/03/2015,192.0,195.910004,189.800003,195.699997,5628800
TSLA,13/03/2015,188.949997,191.75,187.320007,188.679993,5434300
TSLA,12/03/2015,193.75,194.449997,189.75,191.070007,4149300
TSLA,11/03/2015,191.149994,196.179993,191.009995,193.740005,4974900
TSLA,10/03/2015,188.460007,193.5,187.600006,190.320007,5579700
TSLA,09/03/2015,194.389999,194.490005,188.25,190.880005,6736700
TSLA,06/03/2015,199.210007,200.75,192.149994,193.880005,6712400
TSLA,05/03/2015,202.850006,206.190002,200.149994,200.630005,4877000
TSLA,04/03/2015,199.25,202.520004,197.210007,202.440002,4222000
TSLA,03/03/2015,196.809998,200.240005,195.320007,199.559998,4432300
TSLA,02/03/2015,202.699997,203.339996,195.830002,197.330002,7922100
TSLA,27/02/2015,206.899994,208.550003,202.800003,203.339996,3882100
TSLA,26/02/2015,204.0,211.089996,202.220001,207.190002,6472900
TSLA,25/02/2015,204.940002,207.139999,202.580002,203.759995,3909500
TSLA,24/02/2015,207.289993,207.289993,201.699997,204.110001,6603600
TSLA,23/02/2015,215.660004,218.199997,206.330002,207.339996,8499800
TSLA,20/02/2015,210.779999,217.600006,209.809998,217.110001,5982100
TSLA,19/02/2015,205.0,212.440002,203.75,211.710007,5154100
TSLA,18/02/2015,204.169998,206.169998,202.600006,204.460007,2713600
TSLA,17/02/2015,205.699997,205.699997,201.5,204.350006,3979600
TSLA,13/02/2015,202.899994,205.990005,200.910004,203.770004,6191000
TSLA,12/02/2015,193.570007,203.089996,193.279999,202.880005,15649600
TSLA,11/02/2015,212.210007,214.740005,207.279999,212.800003,9769100
TSLA,10/02/2015,217.550003,220.5,215.0,216.289993,5390500
TSLA,09/02/2015,215.380005,217.929993,211.990005,217.479996,3472400
TSLA,06/02/2015,222.0,223.399994,216.5,217.360001,3243900
TSLA,05/02/2015,219.880005,225.479996,219.639999,220.990005,3522900
TSLA,04/02/2015,218.289993,221.479996,216.800003,218.550003,3305400
TSLA,03/02/2015,213.220001,220.369995,211.270004,218.360001,4826200
TSLA,02/02/2015,203.970001,211.949997,203.300003,210.940002,4149200
TSLA,30/01/2015,203.960007,207.470001,203.0,203.600006,3007000
TSLA,29/01/2015,201.070007,205.979996,196.5,205.199997,3548100
TSLA,28/01/2015,206.110001,206.369995,198.419998,199.369995,3149600
TSLA,27/01/2015,204.419998,208.029999,203.300003,205.979996,2781000
TSLA,26/01/2015,201.830002,208.619995,201.050003,206.550003,3234500
TSLA,23/01/2015,200.289993,203.5,198.330002,201.289993,3438600
TSLA,22/01/2015,197.0,203.240005,195.199997,201.619995,4116900
TSLA,21/01/2015,189.550003,198.679993,189.509995,196.570007,4153000
TSLA,20/01/2015,193.869995,194.119995,187.039993,191.929993,4503200
TSLA,16/01/2015,190.699997,194.490005,189.649994,193.070007,3603200
TSLA,15/01/2015,194.490005,195.75,190.0,191.869995,5216500
TSLA,14/01/2015,185.830002,195.199997,185.0,192.690002,11513900
TSLA,13/01/2015,203.320007,207.610001,200.910004,204.25,4477300
TSLA,12/01/2015,203.050003,204.470001,199.25,202.210007,5950300
TSLA,09/01/2015,208.919998,209.979996,204.960007,206.660004,4668300
TSLA,08/01/2015,212.809998,213.800003,210.009995,210.619995,3442500
TSLA,07/01/2015,213.350006,214.779999,209.779999,210.949997,2968400
TSLA,06/01/2015,210.059998,214.199997,204.210007,211.279999,6261900
TSLA,05/01/2015,214.550003,216.5,207.160004,210.089996,5368500
TSLA,02/01/2015,222.869995,223.25,213.259995,219.309998,4764400
TSLA,31/12/2014,223.089996,225.679993,222.25,222.410004,2297500
TSLA,30/12/2014,223.990005,225.649994,221.399994,222.229996,2903200
YHOO,12/08/2016,41.279999,42.98,41.279999,42.939999,24698800
YHOO,11/08/2016,41.119999,41.73,40.93,41.27,23667100
YHOO,10/08/2016,39.34,39.98,39.299999,39.93,12742000
YHOO,09/08/2016,39.240002,39.310001,39.099998,39.240002,5926300
YHOO,08/08/2016,39.0,39.27,38.860001,39.240002,10131300
